Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Transaction_Hour
T83400,2023-11-09,C366,Coffee Machi,3.0,671.3242325782768,creditcard,unknown,2023,11,9,3,0
T83408,2024-11-02,C3785,Coffee Machine,2.0,670.8772388341979,creditcard,completed,2024,11,2,5,0
T83409,2020-11-02,C4388,Tablet,487.0,902.875123107832,paypal,completed,2020,11,2,0,0
T83414,2024-04-11,C3024,Tablet,6.0,54.39805739923827,creditcard,pending,2024,4,11,3,0
T83435,2021-05-16,C1131,Laptop,467.0,54.39805739923827,creditcard,failed,2021,5,16,6,0
T83436,2024-12-27,C1015,Smartphone,940.0,686.8543427078793,creditcard,completed,2024,12,27,4,0
T83437,2023-06-06,C3139,Tablet,10.0,630.3241417340994,cash,failed,2023,6,6,1,0
T83446,2022-10-13,C2341,Laptop,8.0,392.7894594078832,creditcard,unknown,2022,10,13,3,0
T83447,2020-12-12,C270,Tablet,947.0,54.39805739923827,creditcard,failed,2020,12,12,5,0
T83453,2024-11-04,C1287,Coffee Machine,1.0,878.054832191812,paypal,completed,2024,11,4,0,0
T83457,2021-05-21,C1682,Smartphone,3.0,826.7461468776867,creditcard,unknown,2021,5,21,4,0
T83460,2020-02-02,C2400,Headphones,7.0,54.39805739923827,creditcard,pending,2020,2,2,6,0
T83461,2021-02-14,C298,Headphones,671.0,270.3393656590174,paypal,completed,2021,2,14,6,0
T83463,2022-08-19,C3588,Headphones,866.0,341.2310767644684,creditcard,unknown,2022,8,19,4,0
T83466,2020-02-28,C2318,Laptop,9.0,54.39805739923827,creditcard,completed,2020,2,28,4,0
T83469,2022-12-16,C2734,Laptop,479.0,574.83,creditcard,completed,2022,12,16,4,0
T83471,2023-11-19,C564,Laptop,610.0,398.5308213162684,cash,unknown,2023,11,19,6,0
T83472,2021-03-31,C793,Tablet,1.0,562.5166552541883,paypal,completed,2021,3,31,2,0
T83473,2024-02-07,C2433,Laptop,8.0,75.92651525982842,cash,completed,2024,2,7,2,0
T83476,2021-01-30,C3975,Tablet,8.0,319.81913850960257,paypal,completed,2021,1,30,5,0
T83478,2023-08-15,C4531,Headphones,808.0,469.9096461189714,paypal,unknown,2023,8,15,1,0
T83479,2020-12-20,C1183,Laptop,4.0,879.3759304749559,creditcard,completed,2020,12,20,6,0
T83485,2022-12-03,C1060,Coffee Machine,5.0,54.39805739923827,creditcard,failed,2022,12,3,5,0
T83488,2020-11-26,C3197,Laptop,271.0,630.0044547114653,creditcard,completed,2020,11,26,3,0
T83490,2024-01-22,C3934,Laptop,9.0,481.25503653741976,creditcard,completed,2024,1,22,0,0
T83494,2021-11-27,C2675,Coffee Machine,1.0,502.512622256187,paypal,unknown,2021,11,27,5,0
T83506,2024-01-08,C166,Laptop,4.0,725.821923404117,paypal,completed,2024,1,8,0,0
T83510,2023-10-26,C121,Coffee Machine,364.0,54.39805739923827,creditcard,completed,2023,10,26,3,0
T83516,2023-05-20,C2305,Coffee Machine,5.0,54.39805739923827,cash,pending,2023,5,20,5,0
T83519,2020-01-31,C3016,Tablet,610.0,54.39805739923827,paypal,completed,2020,1,31,4,0
T83526,2021-12-09,C2689,Coffee Mac,7.0,54.39805739923827,creditcard,completed,2021,12,9,3,0
T83530,2021-10-31,C1080,Laptop,979.0,389.6859084312874,creditcard,completed,2021,10,31,6,0
T83537,2022-11-25,C1500,Smartphone,8.0,148.3675832883281,creditcard,pending,2022,11,25,4,0
T83539,2020-04-04,C1403,Headphones,8.0,832.42,paypal,completed,2020,4,4,5,0
T83540,2021-05-05,C1407,Headphones,388.0,258.85566591914414,paypal,unknown,2021,5,5,2,0
T83541,2022-02-09,C1377,T,708.0,771.5516706796569,creditcard,completed,2022,2,9,2,0
T83543,2023-07-21,C1553,Laptop,8.0,54.39805739923827,cash,completed,2023,7,21,4,0
T83546,2020-04-24,C4568,Smartphone,8.0,553.2283190757324,paypal,pending,2020,4,24,4,0
T83550,2023-03-26,C4988,Tablet,8.0,944.78646118698,cash,completed,2023,3,26,6,0
T83555,2025-01-04,C4273,Headphones,7.0,54.39805739923827,creditcard,failed,2025,1,4,5,0
T83557,2021-05-27,C1381,Laptop,967.0,282.0275090155135,paypal,failed,2021,5,27,3,0
T83558,2021-03-18,C3421,Coffee Machine,10.0,768.96,paypal,completed,2021,3,18,3,0
T83559,2024-05-11,C2873,Laptop,783.0,385.38838314899294,paypal,completed,2024,5,11,5,0
T83560,2021-11-04,C2364,Laptop,10.0,54.39805739923827,creditcard,completed,2021,11,4,3,0
T83562,2024-11-03,C157,Coffee Machine,349.0,901.4810662869688,creditcard,completed,2024,11,3,6,0
T83564,2022-05-27,C1529,Smartphone,863.0,584.9469243561615,paypal,unknown,2022,5,27,4,0
T83565,2024-12-07,C3266,Tablet,555.0,532.0555674750926,paypal,pending,2024,12,7,5,0
T83572,2022-11-07,C3192,Coffee Machine,8.0,903.7,creditcard,completed,2022,11,7,0,0
T83573,2021-05-16,C4608,Lap,689.0,54.39805739923827,paypal,completed,2021,5,16,6,0
T83575,2020-06-09,C4403,Coffee Machine,8.0,890.9884260274257,creditcard,completed,2020,6,9,1,0
T83577,2020-03-01,C2066,Coffee Machine,191.0,513.413894301346,paypal,failed,2020,3,1,6,0
T83578,2023-09-22,C4135,Coffee Ma,8.0,919.595652007772,creditcard,unknown,2023,9,22,4,0
T83586,2020-02-28,C296,Headphones,9.0,316.6893480498407,paypal,unknown,2020,2,28,4,0
T83588,2020-04-06,C4633,Coffee Machine,9.0,701.5958701244886,paypal,completed,2020,4,6,0,0
T83592,2023-07-23,C1698,Laptop,8.0,54.39805739923827,paypal,unknown,2023,7,23,6,0
T83596,2024-12-27,C2695,Coffee Machine,8.0,836.7248238495619,paypal,completed,2024,12,27,4,0
T83601,2020-06-13,C4450,Headphones,10.0,267.9595706936485,cash,failed,2020,6,13,5,0
T83606,2021-10-21,C2440,Headphones,5.0,54.39805739923827,paypal,completed,2021,10,21,3,0
T83609,2022-05-29,C3015,Tablet,4.0,386.09989687337327,cash,completed,2022,5,29,6,0
T83610,2024-08-07,C4710,Coffee Machine,10.0,893.2913183151362,paypal,completed,2024,8,7,2,0
T83613,2022-05-30,C3843,Laptop,7.0,586.4699465617329,creditcard,completed,2022,5,30,0,0
T83619,2022-03-09,C338,Laptop,2.0,335.83017608967555,paypal,completed,2022,3,9,2,0
T83622,2024-04-17,C2076,Headphones,8.0,555.7708532982122,cash,pending,2024,4,17,2,0
T83624,2024-10-04,C4323,Lapto,1.0,54.39805739923827,creditcard,pending,2024,10,4,4,0
T83626,2021-11-06,C4380,Coffee Machine,566.0,600.52,creditcard,completed,2021,11,6,5,0
T83628,2022-07-26,C2709,Tablet,7.0,434.9135504906296,paypal,pending,2022,7,26,1,0
T83632,2021-12-23,C252,Tablet,784.0,54.39805739923827,cash,completed,2021,12,23,3,0
T83637,2023-08-18,C2068,Laptop,6.0,990.1161815594024,cash,failed,2023,8,18,4,0
T83638,2022-04-20,C3156,Smartphone,9.0,879.36,creditcard,pending,2022,4,20,2,0
T83639,2024-12-02,C3007,Coffee Machine,6.0,773.5441387367975,cash,failed,2024,12,2,0,0
T83641,2020-08-18,C2988,Smartphone,6.0,513.0132735589211,paypal,completed,2020,8,18,1,0
T83644,2023-09-13,C783,Coffee Machine,7.0,54.39805739923827,creditcard,failed,2023,9,13,2,0
T83646,2024-12-28,C1956,Smartphone,4.0,780.2860133197802,creditcard,completed,2024,12,28,5,0
T83650,2023-07-29,C2058,Smartphone,5.0,566.1399266841345,paypal,pending,2023,7,29,5,0
T83653,2021-05-08,C3220,Tablet,350.0,796.072090091556,creditcard,completed,2021,5,8,5,0
T83655,2022-04-15,C3017,Laptop,2.0,54.39805739923827,paypal,unknown,2022,4,15,4,0
T83658,2022-10-16,C1847,Coffee Machine,4.0,944.99,paypal,completed,2022,10,16,6,0
T83659,2024-01-04,C2637,Smartphone,3.0,116.63152981295376,creditcard,completed,2024,1,4,3,0
T83660,2023-11-13,C4051,Co,8.0,54.39805739923827,cash,completed,2023,11,13,0,0
T83662,2022-05-30,C3938,Coffee Machine,184.0,995.2669245083764,creditcard,failed,2022,5,30,0,0
T83668,2023-09-15,C3157,Headphones,1.0,106.07017310845778,paypal,completed,2023,9,15,4,0
T83672,2023-07-18,C2609,Smartphone,5.0,209.12,paypal,completed,2023,7,18,1,0
T83673,2022-01-06,C1469,Headphones,4.0,54.39805739923827,creditcard,unknown,2022,1,6,3,0
T83674,2023-06-20,C3902,Laptop,5.0,339.61353604229623,cash,pending,2023,6,20,1,0
T83675,2022-09-27,C4869,Smartphone,746.0,666.8226352243481,creditcard,completed,2022,9,27,1,0
T83676,2020-03-28,C3031,Coffee Machine,3.0,54.39805739923827,paypal,failed,2020,3,28,5,0
T83678,2022-01-20,C1883,Laptop,4.0,57.23697928374347,creditcard,unknown,2022,1,20,3,0
T83680,2020-06-18,C4518,Laptop,391.0,642.5227988659653,creditcard,pending,2020,6,18,3,0
T83685,2021-08-04,C4290,Smartp,7.0,300.0684966063221,creditcard,completed,2021,8,4,2,0
T83689,2024-09-14,C1058,Headphones,8.0,624.0952915671761,creditcard,failed,2024,9,14,5,0
T83691,2020-09-07,C4137,Headphones,4.0,823.0481643540918,creditcard,unknown,2020,9,7,0,0
T83700,2024-12-16,C3529,Headphones,6.0,244.65766740147365,paypal,unknown,2024,12,16,0,0
T83701,2023-03-09,C2994,Smartphone,265.0,54.39805739923827,creditcard,completed,2023,3,9,3,0
T83702,2021-07-26,C2610,Headphones,8.0,886.8279125109291,paypal,completed,2021,7,26,0,0
T83704,2024-06-28,C885,Headphones,10.0,54.39805739923827,creditcard,completed,2024,6,28,4,0
T83711,2022-06-17,C4238,Coffee Machine,9.0,54.39805739923827,creditcard,unknown,2022,6,17,4,0
T83714,2022-09-19,C1672,Laptop,6.0,60.69,creditcard,completed,2022,9,19,0,0
T83715,2023-12-02,C375,Headphones,8.0,980.0,cash,failed,2023,12,2,5,0
T83717,2024-11-05,C1068,Coffee Machine,10.0,611.2306527836417,creditcard,failed,2024,11,5,1,0
T83724,2024-06-11,C3419,Laptop,471.0,608.3598157932604,paypal,pending,2024,6,11,1,0
T83727,2023-12-23,C412,Smartphone,10.0,635.6393017555024,cash,pending,2023,12,23,5,0
T83734,2024-11-08,C3211,Laptop,4.0,54.39805739923827,paypal,unknown,2024,11,8,4,0
T83736,2022-06-21,C1238,Laptop,863.0,542.6796112802264,creditcard,unknown,2022,6,21,1,0
T83739,2024-03-24,C2879,Tablet,9.0,487.2680788597685,paypal,failed,2024,3,24,6,0
T83749,2022-09-24,C542,Smartphone,356.0,430.5068852882717,paypal,completed,2022,9,24,5,0
T83753,2022-02-16,C3420,Coffee Machine,7.0,367.8334359997963,paypal,failed,2022,2,16,2,0
T83755,2024-08-14,C1621,Coffee Machine,589.0,54.39805739923827,paypal,unknown,2024,8,14,2,0
T83760,2024-09-15,C3831,Headphones,10.0,456.6653939953098,paypal,failed,2024,9,15,6,0
T83769,2023-10-05,C4433,Tablet,5.0,708.5802811555757,creditcard,completed,2023,10,5,3,0
T83771,2021-11-29,C2345,Coffee Machine,8.0,54.39805739923827,paypal,completed,2021,11,29,0,0
T83781,2023-01-08,C2902,Laptop,5.0,927.45,paypal,completed,2023,1,8,6,0
T83784,2024-01-11,C258,Coffee Machine,221.0,54.39805739923827,paypal,unknown,2024,1,11,3,0
T83786,2021-04-12,C1292,Coffee Machine,994.0,54.39805739923827,paypal,completed,2021,4,12,0,0
T83789,2021-06-04,C4258,Smartphone,3.0,55.22079466125764,creditcard,pending,2021,6,4,4,0
T83794,2024-11-02,C1990,Smartphone,444.0,907.5481261685268,creditcard,completed,2024,11,2,5,0
T83797,2024-09-18,C3080,Laptop,9.0,54.39805739923827,paypal,unknown,2024,9,18,2,0
T83800,2021-11-30,C1183,T,4.0,487.93310596357,creditcard,completed,2021,11,30,1,0
T83805,2022-10-06,C2556,Laptop,825.0,999.961290871506,paypal,completed,2022,10,6,3,0
T83820,2024-04-17,C345,Laptop,6.0,161.3987168946188,creditcard,completed,2024,4,17,2,0
T83821,2023-09-24,C4515,Tablet,245.0,587.3442477617125,creditcard,completed,2023,9,24,6,0
T83831,2021-05-02,C1229,Tablet,934.0,977.9115615414468,cash,unknown,2021,5,2,6,0
T83834,2023-10-16,C2840,Coffee Machine,245.0,54.39805739923827,creditcard,completed,2023,10,16,0,0
T83836,2021-05-16,C2849,Headphones,4.0,54.39805739923827,creditcard,unknown,2021,5,16,6,0
T83847,2022-09-07,C101,Tablet,1.0,54.39805739923827,cash,completed,2022,9,7,2,0
T83848,2022-07-30,C3776,Headpho,6.0,670.331311138721,cash,pending,2022,7,30,5,0
T83849,2023-04-13,C430,Smartphone,3.0,54.39805739923827,paypal,pending,2023,4,13,3,0
T83852,2024-07-31,C4606,Tablet,4.0,705.7799097379046,creditcard,completed,2024,7,31,2,0
T83854,2024-08-03,C078,Laptop,2.0,367.2515259560158,creditcard,completed,2024,8,3,5,0
T83856,2024-12-08,C4971,Headphones,1.0,54.39805739923827,creditcard,completed,2024,12,8,6,0
T83862,2020-03-13,C1740,Coffee Machine,1.0,54.39805739923827,cash,unknown,2020,3,13,4,0
T83865,2021-01-16,C1247,Smartphone,192.0,271.2028976806529,creditcard,completed,2021,1,16,5,0
T83867,2023-10-25,C4195,Laptop,8.0,863.8067473768691,creditcard,completed,2023,10,25,2,0
T83868,2023-05-08,C2578,Tablet,9.0,788.8060868105413,paypal,completed,2023,5,8,0,0
T83877,2024-09-11,C3276,Coffee Machine,300.0,274.1162939131757,creditcard,completed,2024,9,11,2,0
T83880,2022-10-27,C1453,Tablet,9.0,54.39805739923827,cash,completed,2022,10,27,3,0
T83881,2020-05-29,C3077,Tablet,8.0,899.9048321587658,creditcard,pending,2020,5,29,4,0
T83882,2023-02-22,C1342,Laptop,8.0,54.39805739923827,paypal,pending,2023,2,22,2,0
T83883,2023-04-15,C3258,Tab,8.0,324.1411861368083,creditcard,completed,2023,4,15,5,0
T83884,2022-11-27,C782,Laptop,822.0,54.39805739923827,cash,completed,2022,11,27,6,0
T83886,2023-11-05,C2399,Laptop,2.0,54.39805739923827,creditcard,failed,2023,11,5,6,0
T83893,2023-08-25,C1564,Headpho,5.0,54.39805739923827,creditcard,completed,2023,8,25,4,0
T83894,2020-02-08,C4400,Laptop,4.0,54.39805739923827,paypal,pending,2020,2,8,5,0
T83895,2020-01-31,C1240,Smartphone,5.0,591.0330464284491,paypal,completed,2020,1,31,4,0
T83897,2023-07-29,C941,Tablet,624.0,246.1826041805545,paypal,completed,2023,7,29,5,0
T83900,2021-08-13,C4963,Coffee Machine,10.0,605.7455831398606,creditcard,completed,2021,8,13,4,0
T83901,2021-03-22,C4610,Tablet,4.0,342.2641910829269,paypal,completed,2021,3,22,0,0
T83908,2020-01-15,C249,Tablet,7.0,91.51548610312352,cash,unknown,2020,1,15,2,0
T83909,2023-01-11,C1647,Coffee Machine,2.0,980.29,creditcard,completed,2023,1,11,2,0
T83913,2022-12-15,C1697,Smartphone,2.0,295.6223938344705,creditcard,failed,2022,12,15,3,0
T83916,2022-07-18,C1082,C,6.0,386.38737502358833,creditcard,completed,2022,7,18,0,0
T83917,2022-06-11,C1406,Coffee Machine,6.0,341.2615107831246,paypal,failed,2022,6,11,5,0
T83918,2020-04-30,C1005,Headphones,487.0,332.71166455921843,paypal,pending,2020,4,30,3,0
T83919,2024-04-07,C2703,Coffee Machine,10.0,388.4236499305562,creditcard,pending,2024,4,7,6,0
T83923,2020-03-13,C1507,Tablet,9.0,54.39805739923827,paypal,completed,2020,3,13,4,0
T83924,2024-05-13,C2863,Headphones,115.0,631.3,paypal,completed,2024,5,13,0,0
T83926,2020-06-02,C3747,Sma,655.0,54.39805739923827,creditcard,completed,2020,6,2,1,0
T83927,2023-05-01,C2180,Headphones,2.0,566.54,paypal,unknown,2023,5,1,0,0
T83929,2023-11-08,C780,Headphones,8.0,534.2609952299173,creditcard,completed,2023,11,8,2,0
T83931,2020-12-26,C2719,Smartphone,4.0,979.8389055343872,creditcard,completed,2020,12,26,5,0
T83935,2021-02-18,C992,Laptop,5.0,353.32,creditcard,completed,2021,2,18,3,0
T83937,2020-08-10,C2744,Smartphone,1.0,54.39805739923827,paypal,completed,2020,8,10,0,0
T83942,2020-07-22,C4032,Tablet,8.0,54.39805739923827,paypal,completed,2020,7,22,2,0
T83943,2020-09-29,C940,Coffee Machine,7.0,747.3260255934454,paypal,pending,2020,9,29,1,0
T83951,2023-05-25,C736,Tablet,193.0,132.30987711130103,cash,completed,2023,5,25,3,0
T83955,2023-09-14,C4890,Laptop,7.0,954.7938110872732,creditcard,pending,2023,9,14,3,0
T83957,2023-05-06,C3984,Laptop,9.0,408.1380954762058,paypal,pending,2023,5,6,5,0
T83959,2022-07-11,C3574,Coffee Machine,520.0,467.75548397318136,creditcard,failed,2022,7,11,0,0
T83960,2024-05-06,C691,Headphones,637.0,323.4514203126947,cash,failed,2024,5,6,0,0
T83961,2020-02-08,C235,Smartphone,510.0,431.2626739941496,cash,pending,2020,2,8,5,0
T83964,2024-06-27,C126,Coffee Machine,3.0,54.39805739923827,creditcard,completed,2024,6,27,3,0
T83970,2020-04-26,C755,Laptop,8.0,54.39805739923827,paypal,unknown,2020,4,26,6,0
T83974,2023-09-30,C797,Headphones,9.0,186.2633013783456,paypal,pending,2023,9,30,5,0
T83976,2021-03-20,C3448,Headphones,787.0,296.52,paypal,completed,2021,3,20,5,0
T83978,2020-09-16,C2320,Smartphone,4.0,54.39805739923827,paypal,completed,2020,9,16,2,0
T83981,2023-02-13,C1292,Coffee Machine,144.0,755.5882116118672,creditcard,completed,2023,2,13,0,0
T83986,2020-05-28,C4386,Laptop,7.0,54.39805739923827,paypal,completed,2020,5,28,3,0
T83991,2022-08-22,C2411,Coffee Machine,786.0,981.1234629563736,creditcard,failed,2022,8,22,0,0
T83995,2022-05-06,C3211,Headphones,1.0,325.02695419284305,cash,completed,2022,5,6,4,0
T83997,2023-12-20,C724,Coffee Machine,6.0,84.27677658463683,paypal,completed,2023,12,20,2,0
T84001,2023-04-07,C2607,Tablet,226.0,924.77770864263,creditcard,pending,2023,4,7,4,0
T84004,2021-11-30,C4354,Laptop,4.0,663.911295486849,creditcard,completed,2021,11,30,1,0
T84009,2023-12-19,C3776,Smartphone,8.0,409.3967966168625,cash,completed,2023,12,19,1,0
T84012,2020-05-23,C2770,Laptop,679.0,674.9472407503777,paypal,unknown,2020,5,23,5,0
T84013,2023-10-06,C3155,Headphones,8.0,54.39805739923827,paypal,completed,2023,10,6,4,0
T84020,2023-09-05,C4146,Coffee Machin,9.0,404.2657412240599,creditcard,completed,2023,9,5,1,0
T84021,2022-03-08,C2471,Tablet,2.0,912.7148425049378,paypal,failed,2022,3,8,1,0
T84022,2020-01-19,C1473,Smartphone,2.0,54.39805739923827,paypal,completed,2020,1,19,6,0
T84035,2024-06-08,C2753,Coffee Machine,6.0,473.7304046531776,paypal,completed,2024,6,8,5,0
T84043,2022-10-25,C382,Tablet,546.0,762.8876835879814,paypal,completed,2022,10,25,1,0
T84044,2020-10-16,C1176,Coffee Machine,8.0,591.1211069266233,cash,failed,2020,10,16,4,0
T84046,2020-03-23,C686,Smartphone,8.0,830.1770314526461,creditcard,unknown,2020,3,23,0,0
T84057,2020-09-27,C2737,Headphones,3.0,759.9373678257225,creditcard,unknown,2020,9,27,6,0
T84062,2021-09-01,C2210,Smartphone,10.0,911.1216044690796,paypal,completed,2021,9,1,2,0
T84065,2023-02-15,C1632,Tablet,514.0,131.78,paypal,completed,2023,2,15,2,0
T84067,2023-11-20,C1787,Headphones,8.0,825.7208267640456,paypal,pending,2023,11,20,0,0
T84068,2023-10-11,C922,Headpho,5.0,54.39805739923827,paypal,completed,2023,10,11,2,0
T84070,2022-11-05,C4079,Coffee Machine,6.0,54.39805739923827,creditcard,failed,2022,11,5,5,0
T84075,2022-10-26,C1850,Tablet,5.0,458.5744943756552,paypal,pending,2022,10,26,2,0
T84082,2020-07-10,C3943,Headphones,633.0,54.39805739923827,creditcard,completed,2020,7,10,4,0
T84086,2023-08-23,C4814,Headphones,342.0,521.1709808908793,paypal,pending,2023,8,23,2,0
T84093,2022-02-05,C1030,Laptop,645.0,469.7322013345199,creditcard,completed,2022,2,5,5,0
T84094,2022-03-19,C483,Coffee Machine,5.0,959.4,paypal,completed,2022,3,19,5,0
T84096,2020-11-30,C3356,Coffee Machine,242.0,795.9707589594692,paypal,failed,2020,11,30,0,0
T84103,2020-04-11,C3139,Smartphone,6.0,899.07,creditcard,completed,2020,4,11,5,0
T84104,2023-05-09,C4717,Laptop,2.0,54.39805739923827,creditcard,pending,2023,5,9,1,0
T84105,2024-08-31,C619,Laptop,10.0,356.56,creditcard,completed,2024,8,31,5,0
T84111,2020-06-25,C2044,Smartphone,5.0,997.1765524444884,paypal,pending,2020,6,25,3,0
T84113,2021-09-15,C3555,Headphones,4.0,205.0394946368436,paypal,completed,2021,9,15,2,0
T84117,2022-07-31,C4012,Smartphone,7.0,761.2928753144619,creditcard,failed,2022,7,31,6,0
T84120,2020-12-24,C2348,Coffee Machine,4.0,292.9589584154687,creditcard,completed,2020,12,24,3,0
T84123,2024-04-03,C3711,Headp,4.0,54.39805739923827,paypal,completed,2024,4,3,2,0
T84124,2022-09-07,C1315,Coffee Machine,2.0,689.810521442438,paypal,pending,2022,9,7,2,0
T84125,2022-04-17,C1315,Coffee Machine,8.0,90.35044538756767,paypal,unknown,2022,4,17,6,0
T84126,2022-08-21,C1910,Coffee Machine,358.0,54.39805739923827,creditcard,completed,2022,8,21,6,0
T84130,2020-09-01,C4054,Coffee Machine,171.0,947.7825221088506,cash,unknown,2020,9,1,1,0
T84132,2022-12-24,C4324,Tablet,870.0,923.4017707112896,paypal,unknown,2022,12,24,5,0
T84134,2020-08-02,C319,Coffee Machine,6.0,730.3307011836498,paypal,failed,2020,8,2,6,0
T84140,2021-09-23,C3053,Laptop,2.0,54.39805739923827,paypal,completed,2021,9,23,3,0
T84147,2022-03-28,C1129,Coffee Machine,6.0,949.0399688508832,cash,completed,2022,3,28,0,0
T84151,2023-12-29,C1308,Tablet,501.0,830.263713225207,creditcard,pending,2023,12,29,4,0
T84153,2020-08-19,C3749,Tablet,9.0,54.39805739923827,creditcard,failed,2020,8,19,2,0
T84157,2022-03-03,C158,Coffee Machine,5.0,113.90521161240235,creditcard,failed,2022,3,3,3,0
T84158,2021-07-07,C3036,Tablet,10.0,258.04,paypal,failed,2021,7,7,2,0
T84160,2025-01-02,C1245,Smartphone,5.0,583.6586376193186,creditcard,failed,2025,1,2,3,0
T84168,2023-05-02,C1224,Laptop,7.0,709.9512080232957,cash,unknown,2023,5,2,1,0
T84172,2024-11-10,C1636,Coffee Machine,10.0,965.352146395674,paypal,failed,2024,11,10,6,0
T84178,2024-09-19,C2170,Laptop,534.0,124.4198899246652,creditcard,completed,2024,9,19,3,0
T84183,2024-03-17,C542,Tablet,10.0,733.65,paypal,failed,2024,3,17,6,0
T84184,2024-06-06,C2053,Coffee Machine,5.0,54.39805739923827,paypal,pending,2024,6,6,3,0
T84186,2023-12-28,C2428,Smartphone,1.0,475.0923293074143,cash,completed,2023,12,28,3,0
T84188,2023-12-16,C4850,Tablet,1.0,265.717265225072,paypal,unknown,2023,12,16,5,0
T84190,2021-08-05,C3151,Headphones,8.0,56.5600993516448,paypal,completed,2021,8,5,3,0
T84192,2021-05-21,C1335,Coffee Machine,1.0,54.39805739923827,paypal,unknown,2021,5,21,4,0
T84194,2020-06-28,C3498,Headphones,2.0,872.9116873331598,paypal,completed,2020,6,28,6,0
T84195,2024-04-23,C1756,Coffee Machine,8.0,180.9929793088048,paypal,unknown,2024,4,23,1,0
T84196,2021-07-09,C3348,Tablet,4.0,360.6575556749978,cash,unknown,2021,7,9,4,0
T84200,2024-07-01,C496,Smartphone,1.0,795.2475312171804,creditcard,unknown,2024,7,1,0,0
T84201,2022-04-11,C2136,Tablet,317.0,170.77546581060074,creditcard,completed,2022,4,11,0,0
T84205,2021-04-27,C4198,Smartphone,195.0,983.3741012462816,paypal,unknown,2021,4,27,1,0
T84210,2023-10-16,C1575,Tablet,5.0,606.7688054373727,paypal,completed,2023,10,16,0,0
T84215,2024-10-01,C253,Headphones,4.0,809.6,paypal,completed,2024,10,1,1,0
T84216,2023-10-12,C1755,Headphones,3.0,101.6938908109554,creditcard,completed,2023,10,12,3,0
T84218,2024-07-30,C2139,Tablet,1.0,582.5029224034088,paypal,completed,2024,7,30,1,0
T84219,2021-09-18,C3570,Coffee Machine,934.0,54.39805739923827,paypal,completed,2021,9,18,5,0
T84220,2024-07-16,C3862,Cof,6.0,484.6313952185976,creditcard,failed,2024,7,16,1,0
T84227,2023-12-30,C4033,Laptop,357.0,54.39805739923827,paypal,unknown,2023,12,30,5,0
T84230,2024-02-21,C126,Smartphone,852.0,54.39805739923827,paypal,completed,2024,2,21,2,0
T84233,2025-01-31,C3018,Coffee ,1.0,359.54755183834624,creditcard,unknown,2025,1,31,4,0
T84238,2022-11-07,C1923,Headphones,160.0,516.789564346627,creditcard,completed,2022,11,7,0,0
T84241,2023-04-05,C1938,Smartphone,408.0,54.39805739923827,paypal,completed,2023,4,5,2,0
T84242,2023-03-20,C2473,Tablet,6.0,234.72290179715992,creditcard,failed,2023,3,20,0,0
T84243,2025-01-07,C4239,Tablet,4.0,629.0655105050448,creditcard,completed,2025,1,7,1,0
T84244,2022-01-01,C3467,Tablet,6.0,54.39805739923827,cash,completed,2022,1,1,5,0
T84245,2023-08-25,C2680,Tablet,8.0,141.89,paypal,pending,2023,8,25,4,0
T84265,2023-05-02,C3158,Headphones,2.0,54.39805739923827,paypal,failed,2023,5,2,1,0
T84266,2024-01-21,C3289,Laptop,8.0,910.607889027372,creditcard,completed,2024,1,21,6,0
T84273,2020-08-31,C3251,Laptop,2.0,807.405071831343,creditcard,completed,2020,8,31,0,0
T84277,2023-04-10,C2188,Smartphone,6.0,54.39805739923827,paypal,pending,2023,4,10,0,0
T84289,2023-04-12,C2970,Coffee Machine,5.0,482.49290896189785,paypal,completed,2023,4,12,2,0
T84292,2023-02-07,C1187,Smartphone,7.0,469.4924464298293,paypal,pending,2023,2,7,1,0
T84295,2023-10-30,C778,Tablet,6.0,145.78669504882055,paypal,completed,2023,10,30,0,0
T84298,2020-06-05,C3780,Headphones,1.0,802.9582476409479,creditcard,completed,2020,6,5,4,0
T84302,2023-04-05,C2609,Laptop,1.0,396.8835944827356,creditcard,completed,2023,4,5,2,0
T84306,2021-02-08,C2414,Tablet,10.0,817.9506034980016,creditcard,completed,2021,2,8,0,0
T84308,2024-06-27,C4451,Laptop,318.0,258.23114706482136,creditcard,pending,2024,6,27,3,0
T84315,2021-05-24,C4360,Laptop,3.0,54.39805739923827,creditcard,completed,2021,5,24,0,0
T84320,2020-04-01,C503,Smartphone,2.0,54.39805739923827,cash,completed,2020,4,1,2,0
T84321,2021-09-28,C2673,Headphones,2.0,894.2760278302815,creditcard,unknown,2021,9,28,1,0
T84322,2020-12-04,C1434,Coffee Mach,737.0,345.15491855813235,creditcard,completed,2020,12,4,4,0
T84326,2020-03-26,C662,Laptop,10.0,81.95327552431937,paypal,pending,2020,3,26,3,0
T84327,2021-07-11,C4027,Coffee Machine,785.0,563.8352901752249,creditcard,completed,2021,7,11,6,0
T84330,2020-07-01,C3348,Headphones,624.0,892.3773849935416,paypal,completed,2020,7,1,2,0
T84333,2020-04-26,C4618,Tablet,9.0,414.6518114814232,creditcard,completed,2020,4,26,6,0
T84339,2024-11-28,C4542,Headphones,10.0,532.8888817700931,creditcard,completed,2024,11,28,3,0
