week_num,country,model,prompt_category,conversation_count,avg_quality_score,drop_off_rate
18,China,gpt-4,coding and technical,1,8.54,0.0
18,China,gpt-4,creative writing,2,7.635,0.0
18,China,gpt-4,factual question answering,1,3.94,0.0
18,China,gpt-4,other,424,3.1100235849056608,54.95
18,Colombia,gpt-3.5-turbo,other,23,5.552173913043478,4.35
18,Colombia,gpt-4,other,20,5.1305,55.0
18,Costa Rica,gpt-3.5-turbo,other,5,4.536,40.0
18,Croatia,gpt-3.5-turbo,coding and technical,1,5.55,0.0
18,Croatia,gpt-3.5-turbo,factual question answering,1,5.88,0.0
18,Croatia,gpt-3.5-turbo,other,16,3.614375,50.0
18,Cuba,gpt-3.5-turbo,other,20,4.1425,55.0
18,Cyprus,gpt-3.5-turbo,other,5,7.87,40.0
18,Cyprus,gpt-4,factual question answering,1,7.12,100.0
18,Cyprus,gpt-4,other,1,7.42,100.0
18,Czechia,gpt-3.5-turbo,other,57,4.346842105263158,43.86
18,Czechia,gpt-4,other,9,3.9299999999999997,66.67
18,DR Congo,gpt-3.5-turbo,other,17,4.794117647058823,47.06
18,DR Congo,gpt-4,other,5,6.5,40.0
18,Denmark,gpt-3.5-turbo,factual question answering,2,5.365,0.0
18,Denmark,gpt-3.5-turbo,other,16,5.051875,12.5
18,Denmark,gpt-4,other,7,5.772857142857142,71.43
18,Dominican Republic,gpt-3.5-turbo,other,1,1.69,100.0
18,Dominican Republic,gpt-4,other,1,2.0,100.0
18,Ecuador,gpt-4,other,11,5.711818181818182,81.82
18,Egypt,gpt-3.5-turbo,creative writing,4,7.2125,0.0
18,Egypt,gpt-3.5-turbo,factual question answering,7,7.0200000000000005,0.0
18,Egypt,gpt-3.5-turbo,other,240,5.253666666666667,33.75
18,Egypt,gpt-3.5-turbo,roleplay or persona,1,5.99,0.0
18,Egypt,gpt-4,coding and technical,3,8.37,0.0
18,Egypt,gpt-4,factual question answering,5,8.096,20.0
18,Egypt,gpt-4,other,107,6.105327102803738,60.75
18,El Salvador,gpt-4,other,5,4.2780000000000005,80.0
18,Estonia,gpt-3.5-turbo,other,29,3.670689655172414,51.72
18,Estonia,gpt-4,other,5,4.0600000000000005,80.0
18,Ethiopia,gpt-3.5-turbo,creative writing,1,9.01,0.0
18,Ethiopia,gpt-3.5-turbo,other,13,5.679230769230769,30.77
18,Ethiopia,gpt-4,other,7,5.934285714285714,57.14
18,Finland,gpt-3.5-turbo,factual question answering,2,5.1899999999999995,0.0
18,Finland,gpt-3.5-turbo,other,50,4.5526,54.0
18,Finland,gpt-4,other,26,5.071923076923077,76.92
18,France,gpt-3.5-turbo,coding and technical,1,6.21,0.0
18,France,gpt-3.5-turbo,creative writing,2,8.77,0.0
18,France,gpt-3.5-turbo,emotional support,1,5.0,100.0
18,France,gpt-3.5-turbo,factual question answering,10,5.886,20.0
18,France,gpt-3.5-turbo,other,440,4.5038409090909095,41.36
18,France,gpt-4,factual question answering,2,7.115,100.0
18,France,gpt-4,other,259,5.5361389961389955,72.2
18,French Guiana,gpt-3.5-turbo,other,2,5.21,50.0
18,Gabon,gpt-3.5-turbo,other,9,3.83,44.44
18,Georgia,gpt-3.5-turbo,factual question answering,2,4.0649999999999995,0.0
18,Georgia,gpt-3.5-turbo,other,5,4.234,0.0
18,Georgia,gpt-4,other,2,4.665,100.0
18,Germany,gpt-3.5-turbo,coding and technical,2,3.9,0.0
18,Germany,gpt-3.5-turbo,creative writing,1,4.82,0.0
18,Germany,gpt-3.5-turbo,factual question answering,2,5.085,0.0
18,Germany,gpt-3.5-turbo,harmful or policy violating,1,8.05,0.0
18,Germany,gpt-3.5-turbo,other,428,5.056658878504673,45.33
18,Germany,gpt-4,coding and technical,3,6.8133333333333335,100.0
18,Germany,gpt-4,factual question answering,7,5.614285714285714,42.86
18,Germany,gpt-4,other,411,5.833284671532847,82.73
18,Ghana,gpt-3.5-turbo,other,2,6.1,50.0
18,Ghana,gpt-4,other,2,3.14,50.0
18,Gibraltar,gpt-3.5-turbo,other,1,5.45,0.0
18,Greece,gpt-3.5-turbo,other,26,4.337692307692308,34.62
18,Greece,gpt-4,other,9,4.4511111111111115,77.78
18,Guadeloupe,gpt-4,other,4,4.7175,100.0
18,Hong Kong,gpt-3.5-turbo,creative writing,1,6.86,0.0
18,Hong Kong,gpt-3.5-turbo,factual question answering,6,3.311666666666667,66.67
18,Hong Kong,gpt-3.5-turbo,other,351,3.2517094017094013,42.74
18,Hong Kong,gpt-4,creative writing,1,6.35,100.0
18,Hong Kong,gpt-4,factual question answering,1,6.77,100.0
18,Hong Kong,gpt-4,other,105,4.021428571428571,66.67
18,Hungary,gpt-3.5-turbo,factual question answering,1,6.98,0.0
18,Hungary,gpt-3.5-turbo,other,23,3.8000000000000003,43.48
18,Hungary,gpt-4,other,16,6.785625,43.75
18,Iceland,gpt-3.5-turbo,other,1,1.26,100.0
18,India,gpt-3.5-turbo,coding and technical,6,6.008333333333333,0.0
18,India,gpt-3.5-turbo,factual question answering,4,3.8925,25.0
18,India,gpt-3.5-turbo,other,148,4.607567567567568,32.43
18,India,gpt-4,coding and technical,3,5.71,100.0
18,India,gpt-4,creative writing,2,8.335,0.0
18,India,gpt-4,factual question answering,3,4.536666666666666,66.67
18,India,gpt-4,other,158,6.005189873417721,62.66
18,Indonesia,gpt-3.5-turbo,creative writing,1,6.58,100.0
18,Indonesia,gpt-3.5-turbo,factual question answering,1,5.24,0.0
18,Indonesia,gpt-3.5-turbo,other,42,4.964285714285714,35.71
18,Indonesia,gpt-4,coding and technical,3,7.38,0.0
18,Indonesia,gpt-4,other,110,5.883,57.27
18,Iran,gpt-3.5-turbo,factual question answering,1,5.83,0.0
18,Iran,gpt-3.5-turbo,other,57,3.951578947368421,57.89
18,Iran,gpt-4,other,44,5.699318181818182,79.55
18,Iraq,gpt-3.5-turbo,creative writing,1,1.62,100.0
18,Iraq,gpt-3.5-turbo,other,27,4.974444444444445,59.26
18,Iraq,gpt-4,factual question answering,1,7.52,100.0
18,Iraq,gpt-4,other,7,6.914285714285714,42.86
18,Ireland,gpt-3.5-turbo,other,9,5.33,11.11
18,Ireland,gpt-4,coding and technical,1,5.04,100.0
18,Ireland,gpt-4,other,10,6.468999999999999,50.0
18,Israel,gpt-3.5-turbo,factual question answering,1,3.96,0.0
18,Israel,gpt-3.5-turbo,other,9,3.671111111111111,44.44
18,Israel,gpt-4,coding and technical,1,7.39,100.0
18,Israel,gpt-4,factual question answering,1,6.61,100.0
18,Israel,gpt-4,other,45,7.082444444444444,75.56
18,Italy,gpt-3.5-turbo,factual question answering,4,5.7575,25.0
18,Italy,gpt-3.5-turbo,other,118,4.329661016949152,53.39
18,Italy,gpt-4,factual question answering,3,5.830000000000001,0.0
18,Italy,gpt-4,other,84,5.5632142857142854,58.33
18,Ivory Coast,gpt-3.5-turbo,other,2,5.27,100.0
18,Ivory Coast,gpt-4,other,1,1.42,100.0
18,Jamaica,gpt-3.5-turbo,other,2,7.305,0.0
18,Jamaica,gpt-4,coding and technical,1,8.19,0.0
18,Jamaica,gpt-4,creative writing,1,7.51,100.0
18,Jamaica,gpt-4,other,62,7.322903225806451,98.39
18,Japan,gpt-3.5-turbo,coding and technical,3,4.126666666666666,33.33
18,Japan,gpt-3.5-turbo,factual question answering,4,6.295,0.0
18,Japan,gpt-3.5-turbo,other,184,3.0718478260869566,35.33
18,Japan,gpt-4,coding and technical,2,7.555,0.0
18,Japan,gpt-4,factual question answering,3,6.536666666666666,33.33
18,Japan,gpt-4,other,100,4.9718,56.0
18,Jordan,gpt-3.5-turbo,other,14,5.217142857142858,21.43
18,Jordan,gpt-4,factual question answering,1,5.13,0.0
18,Jordan,gpt-4,other,5,4.006,80.0
18,Kazakhstan,gpt-3.5-turbo,other,18,3.3277777777777775,50.0
18,Kazakhstan,gpt-4,other,17,4.258235294117647,88.24
18,Kenya,gpt-4,other,6,6.544999999999999,100.0
18,Kosovo,gpt-3.5-turbo,factual question answering,1,7.31,0.0
18,Kosovo,gpt-3.5-turbo,other,4,5.385,50.0
18,Kosovo,gpt-4,other,7,5.957142857142857,42.86
18,Kuwait,gpt-3.5-turbo,creative writing,1,6.41,0.0
18,Kuwait,gpt-3.5-turbo,factual question answering,3,4.6866666666666665,0.0
18,Kuwait,gpt-3.5-turbo,other,25,6.4548000000000005,16.0
18,Latvia,gpt-4,other,5,5.1579999999999995,40.0
18,Lebanon,gpt-3.5-turbo,other,5,4.694,40.0
18,Lebanon,gpt-4,other,5,7.586,60.0
18,Libya,gpt-4,other,2,4.43,0.0
18,Lithuania,gpt-3.5-turbo,other,7,6.272857142857143,28.57
18,Lithuania,gpt-4,coding and technical,1,4.82,100.0
18,Lithuania,gpt-4,other,9,3.4022222222222225,66.67
18,Luxembourg,gpt-3.5-turbo,other,2,3.6750000000000003,50.0
18,Luxembourg,gpt-4,other,1,3.47,100.0
18,Macao,gpt-3.5-turbo,other,31,4.328064516129031,35.48
18,Macao,gpt-4,other,2,1.135,100.0
18,Madagascar,gpt-3.5-turbo,other,1,5.9,0.0
18,Malaysia,gpt-3.5-turbo,emotional support,1,4.3,0.0
18,Malaysia,gpt-3.5-turbo,other,15,4.099333333333333,26.67
18,Malaysia,gpt-4,factual question answering,1,6.59,0.0
18,Malaysia,gpt-4,other,12,4.7325,66.67
18,Malaysia,gpt-4,roleplay or persona,1,6.47,0.0
18,Maldives,gpt-3.5-turbo,creative writing,3,6.133333333333333,0.0
18,Maldives,gpt-3.5-turbo,other,11,6.692727272727273,36.36
18,Maldives,gpt-4,other,1,6.87,100.0
18,Malta,gpt-3.5-turbo,factual question answering,1,5.11,100.0
18,Malta,gpt-3.5-turbo,other,13,5.003076923076923,23.08
18,Malta,gpt-4,coding and technical,2,7.75,0.0
18,Malta,gpt-4,creative writing,1,4.9,100.0
18,Malta,gpt-4,other,18,6.058333333333334,44.44
18,Mauritius,gpt-3.5-turbo,coding and technical,2,2.2,50.0
18,Mauritius,gpt-3.5-turbo,factual question answering,18,3.511111111111111,33.33
18,Mauritius,gpt-3.5-turbo,other,346,2.42378612716763,69.36
18,Mauritius,gpt-4,other,12,5.679166666666667,58.33
18,Mexico,gpt-3.5-turbo,other,16,3.511875,56.25
18,Mexico,gpt-4,coding and technical,1,6.71,100.0
18,Mexico,gpt-4,creative writing,1,6.34,100.0
18,Mexico,gpt-4,factual question answering,1,5.62,0.0
18,Mexico,gpt-4,other,45,5.460444444444445,62.22
18,Moldova,gpt-3.5-turbo,other,7,4.9628571428571435,28.57
18,Moldova,gpt-4,other,24,4.892083333333333,95.83
18,Monaco,gpt-3.5-turbo,other,1,3.73,0.0
18,Montenegro,gpt-3.5-turbo,other,3,4.173333333333333,0.0
18,Morocco,gpt-3.5-turbo,creative writing,10,1.768,100.0
18,Morocco,gpt-3.5-turbo,factual question answering,7,2.7357142857142853,71.43
18,Morocco,gpt-3.5-turbo,other,351,2.266638176638177,89.17
18,Morocco,gpt-4,coding and technical,6,6.053333333333334,16.67
18,Morocco,gpt-4,creative writing,1,7.58,0.0
18,Morocco,gpt-4,factual question answering,6,4.538333333333333,16.67
18,Morocco,gpt-4,other,145,5.154965517241379,51.03
18,Myanmar,gpt-3.5-turbo,other,1,2.28,0.0
18,Myanmar,gpt-4,other,1,2.12,0.0
18,Nepal,gpt-3.5-turbo,factual question answering,1,6.27,0.0
18,Nepal,gpt-3.5-turbo,other,7,4.778571428571429,42.86
18,Nepal,gpt-4,other,12,6.274166666666667,50.0
18,New Zealand,gpt-3.5-turbo,creative writing,1,7.22,0.0
18,New Zealand,gpt-3.5-turbo,factual question answering,3,6.390000000000001,66.67
18,New Zealand,gpt-3.5-turbo,other,36,4.699999999999999,58.33
18,New Zealand,gpt-4,factual question answering,3,6.6433333333333335,66.67
18,New Zealand,gpt-4,other,103,5.750582524271844,75.73
18,Nicaragua,gpt-3.5-turbo,other,1,4.09,100.0
18,Nigeria,gpt-3.5-turbo,factual question answering,2,8.02,50.0
18,Nigeria,gpt-3.5-turbo,other,25,5.284,64.0
18,Nigeria,gpt-4,creative writing,3,7.436666666666667,66.67
18,Nigeria,gpt-4,factual question answering,3,7.493333333333333,66.67
18,Nigeria,gpt-4,other,109,7.275504587155963,84.4
18,Norway,gpt-3.5-turbo,factual question answering,1,6.57,0.0
18,Norway,gpt-3.5-turbo,other,13,3.9669230769230768,46.15
18,Norway,gpt-4,other,8,5.30875,75.0
18,Oman,gpt-3.5-turbo,other,7,4.694285714285714,28.57
18,Oman,gpt-4,other,1,1.3,100.0
18,Pakistan,gpt-3.5-turbo,factual question answering,1,7.31,100.0
18,Pakistan,gpt-3.5-turbo,other,55,4.795454545454546,58.18
18,Pakistan,gpt-4,other,55,6.413636363636364,81.82
18,Palestine,gpt-3.5-turbo,other,3,6.256666666666667,33.33
18,Palestine,gpt-4,creative writing,1,9.31,0.0
18,Palestine,gpt-4,other,7,6.86,85.71
18,Panama,gpt-3.5-turbo,other,3,6.453333333333333,0.0
18,Peru,gpt-3.5-turbo,other,22,4.614090909090909,36.36
18,Peru,gpt-4,other,15,5.320666666666667,73.33
18,Philippines,gpt-3.5-turbo,coding and technical,3,7.706666666666666,66.67
18,Philippines,gpt-3.5-turbo,creative writing,18,7.861666666666666,0.0
18,Philippines,gpt-3.5-turbo,factual question answering,5,6.593999999999999,20.0
18,Philippines,gpt-3.5-turbo,other,192,5.8652604166666675,41.15
18,Philippines,gpt-4,factual question answering,1,7.3,100.0
18,Philippines,gpt-4,other,114,6.859649122807017,73.68
18,Poland,gpt-3.5-turbo,factual question answering,2,5.93,50.0
18,Poland,gpt-3.5-turbo,other,168,4.7317857142857145,28.57
18,Poland,gpt-4,coding and technical,1,5.44,0.0
18,Poland,gpt-4,other,59,5.188474576271187,67.8
18,Portugal,gpt-3.5-turbo,other,8,5.945,25.0
18,Portugal,gpt-4,other,14,6.589285714285714,78.57
18,Puerto Rico,gpt-3.5-turbo,creative writing,1,2.56,0.0
18,Puerto Rico,gpt-3.5-turbo,other,30,3.8186666666666667,63.33
18,Puerto Rico,gpt-4,other,3,3.85,100.0
18,Qatar,gpt-3.5-turbo,other,48,4.823333333333333,56.25
18,Qatar,gpt-4,other,6,6.278333333333333,50.0
18,Romania,gpt-3.5-turbo,factual question answering,2,3.84,50.0
18,Romania,gpt-3.5-turbo,other,130,3.980538461538462,63.85
18,Romania,gpt-4,factual question answering,1,1.33,100.0
18,Romania,gpt-4,other,20,5.043,75.0
18,Russia,gpt-3.5-turbo,coding and technical,4,5.2425,0.0
18,Russia,gpt-3.5-turbo,creative writing,8,5.31625,12.5
18,Russia,gpt-3.5-turbo,factual question answering,16,5.745625,6.25
18,Russia,gpt-3.5-turbo,other,1854,4.554244875943905,45.2
18,Russia,gpt-4,coding and technical,2,6.885,100.0
18,Russia,gpt-4,creative writing,2,7.925000000000001,50.0
18,Russia,gpt-4,factual question answering,7,8.285714285714286,28.57
18,Russia,gpt-4,other,614,5.740553745928339,67.92
18,Russia,gpt-4,roleplay or persona,2,8.205,0.0
18,Réunion,gpt-3.5-turbo,other,1,1.42,100.0
18,Réunion,gpt-4,other,2,2.59,50.0
18,Saudi Arabia,gpt-3.5-turbo,creative writing,1,7.43,0.0
18,Saudi Arabia,gpt-3.5-turbo,factual question answering,3,6.2,33.33
18,Saudi Arabia,gpt-3.5-turbo,other,50,4.7882,50.0
18,Saudi Arabia,gpt-4,other,13,5.924615384615384,53.85
18,Senegal,gpt-4,other,1,7.34,100.0
18,Serbia,gpt-3.5-turbo,other,4,3.54,25.0
18,Serbia,gpt-4,other,37,6.791621621621621,56.76
18,Singapore,gpt-3.5-turbo,coding and technical,1,3.41,0.0
18,Singapore,gpt-3.5-turbo,other,115,3.253304347826087,37.39
18,Singapore,gpt-4,emotional support,1,5.68,0.0
18,Singapore,gpt-4,factual question answering,3,6.12,0.0
18,Singapore,gpt-4,other,48,4.140208333333333,60.42
18,Slovakia,gpt-3.5-turbo,other,1,7.01,0.0
18,Slovakia,gpt-4,other,5,6.4319999999999995,20.0
18,Slovenia,gpt-3.5-turbo,other,2,3.325,50.0
18,Slovenia,gpt-4,other,4,3.3949999999999996,75.0
18,South Africa,gpt-3.5-turbo,factual question answering,2,4.525,50.0
18,South Africa,gpt-3.5-turbo,other,12,5.0025,50.0
18,South Africa,gpt-3.5-turbo,roleplay or persona,1,3.49,0.0
18,South Africa,gpt-4,creative writing,1,9.47,0.0
18,South Africa,gpt-4,other,4,4.705,75.0
18,South Korea,gpt-3.5-turbo,other,37,3.399189189189189,27.03
18,South Korea,gpt-4,other,13,4.872307692307692,53.85
18,Spain,gpt-3.5-turbo,factual question answering,1,4.39,0.0
18,Spain,gpt-3.5-turbo,other,82,4.445,37.8
18,Spain,gpt-4,other,81,5.7411111111111115,69.14
18,Sri Lanka,gpt-3.5-turbo,factual question answering,1,4.46,0.0
18,Sweden,gpt-3.5-turbo,other,21,5.229523809523809,52.38
18,Sweden,gpt-4,other,18,5.283888888888889,66.67
18,Switzerland,gpt-3.5-turbo,other,13,5.159230769230769,30.77
18,Switzerland,gpt-4,other,35,5.4077142857142855,54.29
18,Taiwan,gpt-3.5-turbo,other,26,2.6376923076923076,34.62
18,Taiwan,gpt-4,other,35,2.863142857142857,42.86
18,Tanzania,gpt-3.5-turbo,other,15,4.776,26.67
18,Tanzania,gpt-4,other,1,3.35,100.0
18,Thailand,gpt-3.5-turbo,other,12,3.171666666666667,25.0
18,Thailand,gpt-4,coding and technical,2,7.41,0.0
18,Thailand,gpt-4,other,13,4.628461538461538,84.62
18,The Netherlands,gpt-3.5-turbo,coding and technical,2,7.585,50.0
18,The Netherlands,gpt-3.5-turbo,emotional support,1,4.97,0.0
18,The Netherlands,gpt-3.5-turbo,factual question answering,7,5.4071428571428575,14.29
18,The Netherlands,gpt-3.5-turbo,other,146,4.226780821917808,39.73
18,The Netherlands,gpt-4,coding and technical,1,3.9,0.0
18,The Netherlands,gpt-4,factual question answering,1,6.51,100.0
18,The Netherlands,gpt-4,other,104,5.522884615384616,66.35
18,Tunisia,gpt-3.5-turbo,factual question answering,2,6.085,0.0
18,Tunisia,gpt-3.5-turbo,other,15,4.766666666666667,20.0
18,Tunisia,gpt-4,other,6,4.955,83.33
18,Türkiye,gpt-3.5-turbo,creative writing,1,2.36,100.0
18,Türkiye,gpt-3.5-turbo,factual question answering,7,5.341428571428572,0.0
18,Türkiye,gpt-3.5-turbo,other,219,3.4747945205479454,40.64
18,Türkiye,gpt-4,other,88,5.436704545454545,50.0
18,UNKNOWN,gpt-3.5-turbo,creative writing,1,9.28,0.0
18,UNKNOWN,gpt-3.5-turbo,other,18,3.718888888888889,33.33
18,UNKNOWN,gpt-4,other,9,2.427777777777778,66.67
18,Ukraine,gpt-3.5-turbo,factual question answering,1,6.33,0.0
18,Ukraine,gpt-3.5-turbo,other,87,4.69264367816092,34.48
18,Ukraine,gpt-4,coding and technical,1,7.83,0.0
18,Ukraine,gpt-4,other,30,4.900666666666667,76.67
18,United Arab Emirates,gpt-3.5-turbo,creative writing,2,4.885,100.0
18,United Arab Emirates,gpt-3.5-turbo,other,37,4.809189189189189,43.24
18,United Arab Emirates,gpt-4,other,5,4.38,80.0
18,United Kingdom,gpt-3.5-turbo,coding and technical,8,4.215,37.5
18,United Kingdom,gpt-3.5-turbo,creative writing,2,6.555,0.0
18,United Kingdom,gpt-3.5-turbo,factual question answering,30,5.787000000000001,70.0
18,United Kingdom,gpt-3.5-turbo,other,1067,5.43717900656045,71.04
18,United Kingdom,gpt-3.5-turbo,roleplay or persona,1,7.2,100.0
18,United Kingdom,gpt-4,creative writing,2,5.26,50.0
18,United Kingdom,gpt-4,factual question answering,7,5.694285714285714,28.57
18,United Kingdom,gpt-4,other,161,6.3028571428571425,66.46
18,United States,gpt-3.5-turbo,coding and technical,40,6.562749999999999,65.0
18,United States,gpt-3.5-turbo,creative writing,13,6.409230769230769,15.38
18,United States,gpt-3.5-turbo,emotional support,2,5.984999999999999,0.0
18,United States,gpt-3.5-turbo,factual question answering,70,5.514857142857143,15.71
18,United States,gpt-3.5-turbo,other,2244,4.857633689839573,57.04
18,United States,gpt-3.5-turbo,roleplay or persona,8,4.515,25.0
18,United States,gpt-4,coding and technical,14,5.451428571428571,50.0
18,United States,gpt-4,creative writing,6,5.921666666666667,33.33
18,United States,gpt-4,emotional support,1,4.49,0.0
18,United States,gpt-4,factual question answering,15,6.370666666666667,46.67
18,United States,gpt-4,other,781,5.47416133162612,67.86
18,United States,gpt-4,roleplay or persona,1,4.4,0.0
18,Uruguay,gpt-3.5-turbo,other,2,2.9400000000000004,50.0
18,Uruguay,gpt-4,other,5,6.114,80.0
18,Uzbekistan,gpt-3.5-turbo,other,42,5.2335714285714285,38.1
18,Uzbekistan,gpt-4,creative writing,2,8.02,50.0
18,Uzbekistan,gpt-4,factual question answering,2,9.285,0.0
18,Uzbekistan,gpt-4,other,49,7.385102040816327,44.9
18,Venezuela,gpt-3.5-turbo,other,58,4.892586206896551,25.86
18,Venezuela,gpt-4,other,6,5.845,33.33
18,Vietnam,gpt-3.5-turbo,coding and technical,1,6.92,100.0
18,Vietnam,gpt-3.5-turbo,factual question answering,2,2.4749999999999996,50.0
18,Vietnam,gpt-3.5-turbo,other,194,4.432474226804124,63.4
18,Vietnam,gpt-4,other,61,5.434262295081967,63.93
18,Yemen,gpt-3.5-turbo,other,1,8.22,0.0
18,Yemen,gpt-4,other,2,4.745,100.0
18,Zimbabwe,gpt-4,other,1,7.39,100.0
19,Afghanistan,gpt-3.5-turbo,other,3,4.346666666666667,33.33
19,Afghanistan,gpt-4,other,1,2.21,0.0
19,Albania,gpt-3.5-turbo,other,1,4.12,100.0
19,Albania,gpt-4,other,3,4.826666666666667,33.33
19,Algeria,gpt-3.5-turbo,other,131,4.7046564885496185,34.35
19,Algeria,gpt-4,other,20,5.1325,75.0
19,Argentina,gpt-3.5-turbo,other,31,5.243870967741936,45.16
19,Argentina,gpt-4,other,20,5.2509999999999994,70.0
19,Armenia,gpt-3.5-turbo,other,1,8.1,0.0
19,Armenia,gpt-4,other,2,4.74,50.0
19,Australia,gpt-3.5-turbo,creative writing,1,7.38,100.0
19,Australia,gpt-3.5-turbo,factual question answering,5,5.168,20.0
19,Australia,gpt-3.5-turbo,other,70,4.739,30.0
19,Australia,gpt-4,factual question answering,2,4.155,100.0
19,Australia,gpt-4,other,86,5.920232558139535,54.65
19,Austria,gpt-3.5-turbo,other,17,4.9411764705882355,41.18
19,Austria,gpt-4,factual question answering,1,1.27,100.0
19,Austria,gpt-4,other,10,3.5769999999999995,90.0
19,Azerbaijan,gpt-3.5-turbo,other,8,2.64625,100.0
19,Azerbaijan,gpt-4,other,2,6.84,50.0
19,Bahrain,gpt-3.5-turbo,coding and technical,1,4.65,0.0
19,Bahrain,gpt-3.5-turbo,creative writing,2,6.19,0.0
19,Bahrain,gpt-3.5-turbo,factual question answering,1,4.8,0.0
19,Bahrain,gpt-3.5-turbo,other,67,4.682835820895522,5.97
19,Bahrain,gpt-4,other,3,4.5,66.67
19,Bangladesh,gpt-3.5-turbo,other,27,6.132222222222222,33.33
19,Bangladesh,gpt-4,coding and technical,2,5.235,50.0
19,Bangladesh,gpt-4,other,12,6.0025,66.67
19,Belarus,gpt-3.5-turbo,coding and technical,2,5.3149999999999995,0.0
19,Belarus,gpt-3.5-turbo,creative writing,1,5.36,0.0
19,Belarus,gpt-3.5-turbo,other,76,4.601447368421052,40.79
19,Belarus,gpt-4,creative writing,1,8.56,0.0
19,Belarus,gpt-4,other,26,5.403846153846154,69.23
19,Belgium,gpt-3.5-turbo,creative writing,5,6.714,60.0
19,Belgium,gpt-3.5-turbo,factual question answering,1,6.79,0.0
19,Belgium,gpt-3.5-turbo,other,199,5.998542713567839,59.8
19,Belgium,gpt-4,coding and technical,1,7.0,100.0
19,Belgium,gpt-4,factual question answering,2,4.215,100.0
19,Belgium,gpt-4,other,50,6.7862,76.0
19,Bosnia and Herzegovina,gpt-3.5-turbo,coding and technical,1,3.28,0.0
19,Bosnia and Herzegovina,gpt-3.5-turbo,other,2,3.62,0.0
19,Bosnia and Herzegovina,gpt-4,other,2,1.72,100.0
19,Brazil,gpt-3.5-turbo,factual question answering,1,6.46,0.0
19,Brazil,gpt-3.5-turbo,other,517,4.6573307543520315,50.87
19,Brazil,gpt-4,other,78,5.546538461538462,65.38
19,Bulgaria,gpt-3.5-turbo,other,25,3.9052,36.0
19,Bulgaria,gpt-4,other,27,4.795925925925927,81.48
19,Cambodia,gpt-3.5-turbo,factual question answering,1,6.3,0.0
19,Cambodia,gpt-3.5-turbo,other,30,4.327666666666667,50.0
19,Cameroon,gpt-3.5-turbo,coding and technical,1,6.04,0.0
19,Cameroon,gpt-3.5-turbo,factual question answering,1,5.18,100.0
19,Cameroon,gpt-3.5-turbo,other,30,5.054666666666667,46.67
19,Canada,gpt-3.5-turbo,creative writing,2,5.925,50.0
19,Canada,gpt-3.5-turbo,factual question answering,7,4.93,14.29
19,Canada,gpt-3.5-turbo,other,350,4.1898,55.71
19,Canada,gpt-4,coding and technical,1,7.51,100.0
19,Canada,gpt-4,creative writing,1,7.52,100.0
19,Canada,gpt-4,factual question answering,1,6.72,100.0
19,Canada,gpt-4,harmful or policy violating,1,7.94,0.0
19,Canada,gpt-4,other,134,5.842537313432835,80.6
19,Chile,gpt-3.5-turbo,other,10,3.835,20.0
19,Chile,gpt-4,creative writing,1,6.71,100.0
19,Chile,gpt-4,other,32,5.47625,84.38
19,China,gpt-3.5-turbo,coding and technical,9,4.065555555555555,11.11
19,China,gpt-3.5-turbo,creative writing,2,5.78,0.0
19,China,gpt-3.5-turbo,factual question answering,13,4.7238461538461545,15.38
19,China,gpt-3.5-turbo,other,4266,2.659988279418659,35.94
19,China,gpt-4,coding and technical,2,7.6850000000000005,0.0
19,China,gpt-4,creative writing,1,4.47,0.0
19,China,gpt-4,factual question answering,1,4.04,0.0
19,China,gpt-4,other,393,3.0832569974554707,62.34
19,Colombia,gpt-3.5-turbo,other,53,4.994716981132076,16.98
19,Colombia,gpt-4,other,16,5.904375,81.25
19,Costa Rica,gpt-3.5-turbo,other,28,4.491071428571429,39.29
19,Costa Rica,gpt-4,other,1,5.2,0.0
19,Croatia,gpt-3.5-turbo,other,30,5.9479999999999995,20.0
19,Croatia,gpt-4,other,3,3.466666666666667,66.67
19,Cuba,gpt-3.5-turbo,other,27,4.555925925925926,55.56
19,Cyprus,gpt-3.5-turbo,other,2,1.975,50.0
19,Cyprus,gpt-4,other,1,6.32,100.0
19,Czechia,gpt-3.5-turbo,creative writing,1,5.82,0.0
19,Czechia,gpt-3.5-turbo,other,22,4.927272727272728,27.27
19,Czechia,gpt-4,other,19,5.908421052631579,63.16
19,DR Congo,gpt-3.5-turbo,other,24,4.969166666666666,25.0
19,Denmark,gpt-3.5-turbo,factual question answering,1,4.9,100.0
19,Denmark,gpt-3.5-turbo,other,25,3.9644,40.0
19,Denmark,gpt-4,other,18,5.67,55.56
19,Dominican Republic,gpt-3.5-turbo,other,1,5.14,0.0
19,Dominican Republic,gpt-4,other,1,7.41,100.0
19,Ecuador,gpt-3.5-turbo,other,5,4.888,40.0
19,Ecuador,gpt-4,other,5,7.359999999999999,40.0
19,Egypt,gpt-3.5-turbo,coding and technical,2,6.93,50.0
19,Egypt,gpt-3.5-turbo,creative writing,3,5.84,33.33
19,Egypt,gpt-3.5-turbo,factual question answering,6,5.235,0.0
19,Egypt,gpt-3.5-turbo,other,199,4.714924623115578,42.21
19,Egypt,gpt-3.5-turbo,roleplay or persona,1,4.07,100.0
19,Egypt,gpt-4,creative writing,1,7.55,100.0
19,Egypt,gpt-4,factual question answering,2,5.6850000000000005,100.0
19,Egypt,gpt-4,other,84,5.868333333333333,72.62
